plot,lon,lat,cec,clay,orgCarb,sand,silt,orgMat,tot,lab,org,occ,sec,apa
NIWO_MRS5,-105.5769876,40.04271318,19.2,11.48,28.38,62.43,26.4,48.8136,NA,NA,NA,NA,NA,NA
NIWO_MRS7,-105.5686547,40.0421736,18.38,10.7,32.7,60.23,29.3,56.244,NA,NA,NA,NA,NA,NA
NM.Bernalillo_3681.38974,-106.4495324,35.21122447,20,20.78,16.78,41.4,37.7,28.8616,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.Bernalillo_3711.38979,-106.4162476,35.21627222,21.7,21.53,18.05,41.73,36.83,31.046,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.Bernalillo_3711.38980,-106.4161868,35.21636832,21.7,21.53,18.05,41.73,36.83,31.046,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.Eddy_5523.35600,-104.4448978,32.17564062,16.83,26.2,7.88,41.23,32.65,13.5536,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.Eddy_5530.35602,-104.4381699,32.17690319,17.4,27.5,12.2,40.83,31.8,20.984,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.Lincoln_4145.37274,-105.9226627,33.68306983,25.1,25.63,6.23,45.45,28.75,10.7156,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
NM.LosAlamos_3855.39609,-106.2674417,35.78567167,15.83,21.98,6.28,47.93,29.65,10.8016,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.LosAlamos_3874.39620,-106.2458117,35.79586167,16.65,22.3,5.43,49.2,28.95,9.3396,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.LosAlamos_3878.39622,-106.2421633,35.79715333,16.78,21.45,5.68,50.3,28.25,9.7696,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.Otero_4303.36473,-105.745295,32.96152099,22.53,27.55,12.58,34.05,38.53,21.6376,272.3787231,14.30434036,51.02483368,119.9721069,11.95217133,75.12525177
NM.Otero_4304.36473,-105.7452324,32.96162451,23.23,28.88,13,33.3,38.18,22.36,272.3787231,14.30434036,51.02483368,119.9721069,11.95217133,75.12525177
NM.Otero_4328.36467,-105.7186878,32.95697318,20.2,24.1,18.45,40.2,35.83,31.734,272.3787231,14.30434036,51.02483368,119.9721069,11.95217133,75.12525177
NM.Otero_4329.36467,-105.7177916,32.9568638,19.98,24.43,23.3,38.75,36.85,40.076,272.3787231,14.30434036,51.02483368,119.9721069,11.95217133,75.12525177
NM.Otero_4329.36468,-105.7182001,32.95706484,19.65,22.78,16.38,41.53,35.45,28.1736,272.3787231,14.30434036,51.02483368,119.9721069,11.95217133,75.12525177
NM.Sandoval_3845.39607,-106.2784613,35.78376805,22.93,26.6,7.78,38.55,34.48,13.3816,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.Sandoval_3846.39607,-106.2773189,35.78339171,19.95,25.38,9.23,41.63,33,15.8756,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.Sandoval_3847.39606,-106.2757001,35.78261496,19.95,25.38,9.23,41.63,33,15.8756,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.Sandoval_3848.39605,-106.2750083,35.78208983,19.9,27.53,7.95,40.58,32.13,13.674,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.Sandoval_3848.39607,-106.275081,35.783551,17.15,22.18,6.35,45.85,31.98,10.922,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.Sandoval_3849.39606,-106.2732821,35.78261118,17.15,22.18,6.35,45.85,31.98,10.922,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.Sandoval_3850.39603,-106.2725587,35.78047116,19.13,22.18,7.38,44.75,33.08,12.6936,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NM.Sandoval_3852.39601,-106.2702614,35.77863523,18.73,21.83,7.23,45.85,32.33,12.4356,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
NORT_1,-108.67011,40.58691,21.45,21.53,13.88,47.23,31.33,23.8736,503.8467712,43.10734177,24.30903053,87.04179382,28.82202148,320.5665588
NORT_2,-108.73766,40.87314,20.08,21.83,8.78,43.03,35.15,15.1016,503.8467712,43.10734177,24.30903053,87.04179382,28.82202148,320.5665588
NY.Suffolk_6726.45345,-72.9491268,40.94315346,10.7,12,13.85,54.2,33.88,23.822,NA,NA,NA,NA,NA,NA
NY.Suffolk_6727.45345,-72.94872849,40.94313783,10.7,12,13.85,54.2,33.88,23.822,NA,NA,NA,NA,NA,NA
NY.Suffolk_6727.45346,-72.94888766,40.94437139,10.7,12,13.85,54.2,33.88,23.822,NA,NA,NA,NA,NA,NA
NY.Suffolk_6881.45260,-72.76837156,40.86381133,10.35,10.9,37.53,56.3,32.68,64.5516,NA,NA,NA,NA,NA,NA
NY.Suffolk_6881.45261,-72.76767427,40.86477776,9.83,9.48,41.88,55.1,35.23,72.0336,NA,NA,NA,NA,NA,NA
NY.Suffolk_6881.45262,-72.767556,40.86498643,9.83,9.48,41.88,55.1,35.23,72.0336,NA,NA,NA,NA,NA,NA
NY.Suffolk_6882.45261,-72.7674312,40.86454961,9.83,9.48,41.88,55.1,35.23,72.0336,NA,NA,NA,NA,NA,NA
NY.Suffolk_6882.45262,-72.76729818,40.864984,9.83,9.48,41.88,55.1,35.23,72.0336,NA,NA,NA,NA,NA,NA
NY.Suffolk_7215.45542,-72.36219057,41.10879952,16.2,8.35,37.68,60.35,30.75,64.8096,NA,NA,NA,NA,NA,NA
NY.Suffolk_7314.45597,-72.24218845,41.15593297,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
NY.Suffolk_7314.45598,-72.24216423,41.15614089,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
OR.HoodRiver_6125.50617,-121.5543785,45.70013445,18.85,17.55,18.63,42.38,39.7,32.0436,940.0096436,116.1442337,382.1755981,214.0965729,67.4109726,160.1822205
OSBS_001,-82.00898711,29.70300262,7.33,6.4,13.58,84.05,10.1,23.3576,189.75,13.10829258,49.75126648,95.32015991,25.34547806,6.22480917
OSBS_002,-81.95690592,29.70378344,4.43,4.1,10.08,87,8.55,17.3376,230.3172302,16.2685051,100.1555939,64.98375702,27.3412075,21.56816292
OSBS_003,-81.94753043,29.69491523,7.45,5.05,26.1,87.05,7.9,44.892,230.3172302,16.2685051,100.1555939,64.98375702,27.3412075,21.56816292
OSBS_004,-81.95913918,29.68398572,4.8,5.83,27.03,85.98,8.1,46.4916,230.3172302,16.2685051,100.1555939,64.98375702,27.3412075,21.56816292
OSBS_007,-81.96262496,29.69016071,7.85,6.2,23.03,86.8,7.08,39.6116,230.3172302,16.2685051,100.1555939,64.98375702,27.3412075,21.56816292
OSBS_008,-82.00717235,29.68502656,4.9,4.08,19.7,89.93,6.55,33.884,189.75,13.10829258,49.75126648,95.32015991,25.34547806,6.22480917
OSBS_B,-82.03,29.67,6.48,6.4,10.55,86.4,7.75,18.146,189.75,13.10829258,49.75126648,95.32015991,25.34547806,6.22480917
PA.Bucks_4786.44733,-75.25208504,40.41047848,12.45,19.75,9.5,38,42.53,16.34,503.8467712,36.5202446,124.9643555,190.2079315,57.30319977,94.8509903
PA.Bucks_4786.44734,-75.25165496,40.41086057,13.08,20,9.78,37.43,42.45,16.8216,503.8467712,36.5202446,124.9643555,190.2079315,57.30319977,94.8509903
PA.Bucks_4787.44734,-75.25137283,40.41069549,13.08,20,9.78,37.43,42.45,16.8216,503.8467712,36.5202446,124.9643555,190.2079315,57.30319977,94.8509903
PAFA_CRE,-89.66281807,45.94419342,0,0,0,0,0,0,426.0413513,30.09351921,185.2680664,120.2070923,50.57582474,39.89683914
PC_1,-106.3979,36.48239,21.13,24.48,10.53,43.75,31.78,18.1116,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
PC_2,-106.3979,36.48239,21.13,24.48,10.53,43.75,31.78,18.1116,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
PC_3,-106.39774,36.48235,21.13,24.48,10.53,43.75,31.78,18.1116,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
PECO_PIED23,-105.679145,35.57215098,18.28,21.58,6.13,44.6,33.93,10.5436,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
PEPR_6,-121.6642,45.96844,23.78,5,28.43,62.75,32.25,48.8996,940.0096436,116.1442337,382.1755981,214.0965729,67.4109726,160.1822205
PEPR_7,-121.6642,45.96844,23.78,5,28.43,62.75,32.25,48.8996,940.0096436,116.1442337,382.1755981,214.0965729,67.4109726,160.1822205
PISG_1,-82.81745467,35.27717018,10,19.58,22.78,53.05,27.38,39.1816,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_14,-82.95118336,35.39214667,17.78,14.28,30.73,57,29.08,52.8556,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_15,-82.95020729,35.39380319,16.7,14.58,25.25,55.8,29.63,43.43,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_16,-82.9441972,35.41823189,18.23,14.55,25.35,54.88,30.58,43.602,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_17,-82.95130824,35.42073379,19.3,12.3,28.88,58.33,29.35,49.6736,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_18,-82.95261187,35.42229937,19.3,12.3,28.88,58.33,29.35,49.6736,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_19,-82.9120762,35.17164853,11.08,21.93,16.33,53.95,24.4,28.0876,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_2,-82.81674852,35.27627248,10.63,18.53,19.9,55.93,25.75,34.228,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_20,-82.91439364,35.16964654,12.35,21.45,23.08,52.73,25.83,39.6976,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_21,-82.94924314,35.4186441,18.6,13.78,31.08,56,30.15,53.4576,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_23,-82.77770459,35.28071135,14.38,21.35,19.33,51.38,27.3,33.2476,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_24,-82.76815747,35.27810381,14.68,21.38,17.98,54.1,25.08,30.9256,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_25,-82.76886893,35.27830527,13.85,21.83,62.95,51.78,26.68,108.274,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_26,-82.77398599,35.27875773,13.55,22.8,21.28,50.03,26.78,36.6016,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_27,-82.77507547,35.27894685,13.55,22.8,21.28,50.03,26.78,36.6016,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_28,-82.78817792,35.28095813,12.45,19.45,22.73,52.68,28.08,39.0956,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_3,-82.82206289,35.27572823,11.65,19,19.75,54.93,26.08,33.97,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_4,-82.82385314,35.27562011,11.23,18,20.93,55.58,26.23,35.9996,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_5,-82.83034032,35.28058655,11.48,18.88,25.23,52.43,29.28,43.3956,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_7,-82.81748798,35.26871313,11.58,17,19.28,55.03,27.98,33.1616,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
PISG_8,-82.82418743,35.26492719,12.33,22.53,21.93,49.7,28.2,37.7196,350.999939,24.24774933,92.02999115,176.32341,46.88411713,11.51466465
POND_1,-106.61985,35.70961,22.3,26.13,11,40.6,33.48,18.92,867.7362061,62.89599228,215.2164307,327.5803528,98.68887329,163.3545074
POND_2,-106.66373,35.67905,16.9,21.98,5.55,47.8,29.83,9.546,867.7362061,62.89599228,215.2164307,327.5803528,98.68887329,163.3545074
RATN_PIED20,-104.455912,36.905764,18.98,22.53,10.53,44.98,32.08,18.1116,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
REMO_A,-111.8394889,35.52819444,36.08,27.83,8.15,41.23,31.25,14.018,193.5914917,10.1667223,36.26559067,85.2694397,8.494932175,53.39480972
REMO_B,-111.8418833,35.538075,35.75,27.28,7.68,40.88,32.13,13.2096,193.5914917,10.1667223,36.26559067,85.2694397,8.494932175,53.39480972
REMO_C,-111.8572139,35.55254722,35.33,24.05,7.43,45.18,30.63,12.7796,193.5914917,10.1667223,36.26559067,85.2694397,8.494932175,53.39480972
SAFE_1,-105.613268,35.693211,19.7,23.18,17.33,42.53,34.23,29.8076,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
SAFE_2,-105.623322,35.689362,18.03,23.15,16,43.85,32.8,27.52,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
SAFE_PIED22,-105.984478,35.60384204,18.45,22.65,4.9,47.63,30,8.428,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
SAMT_56,-121.93314,44.39081,30.78,9.33,50.7,56.83,34.05,87.204,940.0096436,116.1442337,382.1755981,214.0965729,67.4109726,160.1822205
SAPA_57,-121.90333,44.68667,36.38,11.65,59.2,55.38,33.18,101.824,940.0096436,116.1442337,382.1755981,214.0965729,67.4109726,160.1822205
SAPA_58,-121.90333,44.68667,36.38,11.65,59.2,55.38,33.18,101.824,940.0096436,116.1442337,382.1755981,214.0965729,67.4109726,160.1822205
SAPA_59,-121.90333,44.68667,36.38,11.65,59.2,55.38,33.18,101.824,940.0096436,116.1442337,382.1755981,214.0965729,67.4109726,160.1822205
SAPA_PIED24,-106.365945,35.157357,22.75,24.13,10.3,41.4,34.13,17.716,272.3787231,23.30375671,13.14141941,47.05464935,15.58113575,173.2977448
SASF_B,-80.52,34.08,9.25,25.48,8.1,56.63,17.9,13.932,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
SC.Berkeley_6110.36485,-79.81195386,32.96945916,12.35,18.43,9.88,61.43,20.28,16.9936,NA,NA,NA,NA,NA,NA
SC.Berkeley_6111.36485,-79.8110844,32.96929399,12.35,18.43,9.88,61.43,20.28,16.9936,NA,NA,NA,NA,NA,NA
SC.Berkeley_6135.36659,-79.78301316,33.12576246,13.93,29.6,13.8,41.45,28.58,23.736,189.75,13.10829258,49.75126648,95.32015991,25.34547806,6.22480917
SC.Charleston_5998.36141,-79.93547721,32.65959419,15.1,22.33,16.58,51.15,27.1,28.5176,NA,NA,NA,NA,NA,NA
SC.Charleston_6007.36144,-79.92562453,32.66245054,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
SC.Charleston_6008.36143,-79.92511215,32.66216987,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
SC.Charleston_6008.36144,-79.92479908,32.66246319,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA
SC.Charleston_6009.36145,-79.92450815,32.66322951,23.25,26.25,30.88,47.4,26.55,53.1136,NA,NA,NA,NA,NA,NA
SC.Charleston_6010.36145,-79.92266933,32.66320432,15.28,21.35,30.98,53.08,25.93,53.2856,NA,NA,NA,NA,NA,NA
SC.Charleston_6011.36145,-79.9217412,32.66369755,15.28,21.35,30.98,53.08,25.93,53.2856,NA,NA,NA,NA,NA,NA
SC.Charleston_6011.36147,-79.92139444,32.66496532,34.15,22.13,31.95,52.45,25.65,54.954,NA,NA,NA,NA,NA,NA
SC.Charleston_6012.36147,-79.92041702,32.66531794,30.45,25.25,35.43,47.25,27.1,60.9396,NA,NA,NA,NA,NA,NA
SC.Charleston_6013.36147,-79.92006306,32.66558034,30.45,25.25,35.43,47.25,27.1,60.9396,NA,NA,NA,NA,NA,NA
SC.Charleston_6013.36148,-79.91932981,32.66587345,30.45,25.25,35.43,47.25,27.1,60.9396,NA,NA,NA,NA,NA,NA
SCBI_LFDP,-78.14758096,38.89052766,17.65,22.68,17.45,32.75,44.03,30.014,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
SD.Jackson_2668.48576,-101.9005665,43.83432046,27.68,35.25,8.68,23.3,41.45,14.9296,321.8891602,34.7212944,49.01543808,69.44468689,16.98644829,151.721283
SD.Pennington_6241.48593,-103.4553501,43.87678506,20.1,21.15,15.18,46.7,32.15,26.1096,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
SD.Pennington_6241.48594,-103.4553291,43.87701999,20.1,21.15,15.18,46.7,32.15,26.1096,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
SD.Pennington_6241.48595,-103.454766,43.87782543,20.1,21.15,15.18,46.7,32.15,26.1096,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
SD.Pennington_6242.48593,-103.4536164,43.87631043,21.33,22.15,13.8,39.38,38.15,23.736,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
SD.Pennington_6242.48594,-103.4538927,43.87724689,21.33,22.15,13.8,39.38,38.15,23.736,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
SD.Pennington_6243.48593,-103.4524487,43.87675082,21.33,22.15,13.8,39.38,38.15,23.736,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
SD.Pennington_6243.48594,-103.4526289,43.87697208,21.33,22.15,13.8,39.38,38.15,23.736,272.3787231,19.74278259,67.55552673,102.826088,30.9780159,51.27628708
SEQU_BBBPIPO,-118.7886789,36.56523277,14.7,13.78,15.9,64.7,21.18,27.348,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_CCRPIPO,-118.8002441,36.5710117,16.35,15,15.33,63.18,21.83,26.3676,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_CIRQUE,-118.2605977,36.4762052,12.33,12.1,28.38,64.95,22.68,48.8136,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_EMRIDGE,-118.6686981,36.59709569,11.3,3.23,16.45,73.3,23.6,28.294,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_EMSALIX,-118.674689,36.59652372,12.28,0.25,34.25,77.63,22.13,58.91,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_EMSLOPE,-118.6721939,36.59912388,11.43,2.55,23.48,75.4,22.05,40.3856,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_FFS2BURN,-118.7465372,36.59549568,16.38,12.15,17.85,61.98,25.9,30.702,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_FFS5BURN,-118.7546382,36.58529822,13.23,8.38,18.68,73.68,17.58,32.1296,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_FFS6BURN,-118.7590766,36.58561743,13.4,8.33,19.85,72.28,19.05,34.142,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_FFS7CONTROL,-118.7623816,36.58173241,14.78,9.48,24.35,71.6,18.93,41.882,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_FRPIJE,-118.7452244,36.60720281,16.1,12.7,22.23,60.08,27.05,38.2356,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_HOMEPICO,-118.6502924,36.36115002,13.25,6.45,23.18,73.2,20.03,39.8696,363.8893433,31.13307762,17.55652237,62.86352158,20.81590271,231.5203094
SEQU_LMCC,-118.7392839,36.56364092,13.03,8.88,22.68,71.85,18.9,39.0096,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_LOGPIJE,-118.7302118,36.5675611,12.98,9.08,25.83,70.98,19.8,44.4276,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_LOGSEGI,-118.7348108,36.56089729,13.88,9.13,26.15,70.85,20.03,44.978,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_LOLOG,-118.7361536,36.55887948,15.3,8.75,26.08,70.1,21,44.8576,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_LOTHAR,-118.7450995,36.52802861,14.58,17.03,13.13,63.6,19.93,22.5836,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_PGABMA,-118.7023088,36.58647258,13.25,3.88,17.53,74.43,22.13,30.1516,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_ROCRPICO,-118.2735843,36.48487557,12.4,5.03,10.4,72.45,22.28,17.888,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_SU,-118.7974106,36.60323007,13.55,9.75,20.45,71.55,18.28,35.174,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_UPLOG,-118.7329354,36.55994817,13.88,9.13,26.15,70.85,20.03,44.978,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_UPTHAR,-118.7423888,36.56510593,13.15,8.53,16.6,72.98,18.58,28.552,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SEQU_WTABMA,-118.7085921,36.60012949,14.28,5.65,17.43,73.9,20.23,29.9796,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SERC_001,-76.53357061,38.86868961,15.93,19.23,30.7,46.05,34.83,52.804,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
SERC_002,-76.55897343,38.89502191,14.18,23.33,12.1,45.23,31.25,20.812,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
SERC_003,-76.54377967,38.89987552,13.93,21.78,10.75,46.1,32.55,18.49,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
SERC_006,-76.54730614,38.88107055,15.93,20,25,46.58,33.65,43,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
SERC_009,-76.56118858,38.89759571,14.5,22.68,11.3,45.03,32.2,19.436,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
SERC_010,-76.54626284,38.90966543,13.93,20.13,9.78,44.9,34.5,16.8216,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
SERC_016,-76.54758543,38.89946015,13.88,22,10.15,45.23,32.78,17.458,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
SERC_021,-76.56019085,38.89640319,14.33,23.08,11.03,44.35,32.35,18.9716,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
SERC_022,-76.55457507,38.87542671,14.93,20,12.35,48.23,32,21.242,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
SEV_CM,-106.536,34.3687,16.98,23.95,7.05,48.9,27.03,12.126,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
SEV_GD,-106.5223,34.4148,16.5,20.2,5.18,56.6,23.63,8.9096,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
SICI_1,-108.36178,32.83198,25.15,33.1,10.53,35.53,31,18.1116,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
SICI_2,-108.14723,32.80971,23.45,29,6.13,48.63,22.13,10.5436,297.1404114,25.42227936,14.3360939,51.33234406,16.99760437,189.0520782
SIRK_8,-122.03979,45.94993,35.55,12.78,56.35,55.38,31.85,96.922,867.7362061,62.89599228,215.2164307,327.5803528,98.68887329,163.3545074
SLBE_9,-121.66748,46.11666,26.8,7.8,56.65,60.98,31.58,97.438,NA,NA,NA,NA,NA,NA
SNP_GF,-118.774821,36.5755005,15.18,7.7,18.63,71.23,20.93,32.0436,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SOAP_001,-119.273588,37.03787839,12.08,21.1,15.4,58.85,20.03,26.488,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SOAP_002,-119.2817424,37.03070303,12.53,19.65,13.25,59.05,20.85,22.79,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SOAP_004,-119.2695124,37.03748307,11.78,20.48,17.95,59.18,20.28,30.874,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SOAP_008,-119.2763055,37.02918562,11.98,20.23,13.05,59.48,19.95,22.446,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SOAP_011,-119.2627287,37.03731359,11.45,20.13,21.33,60.95,19.03,36.6876,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
SOAP_025,-119.2582639,37.03752863,12.58,18.75,18.83,61.85,19.93,32.3876,447.8638611,38.3176384,21.60802841,77.37049103,25.61957741,284.9480896
STCB_1,-84.63,30.88,9.38,17.55,10.2,70.98,11.48,17.544,321.8891602,34.7212944,49.01543808,69.44468689,16.98644829,151.721283
STMT_13,-121.7312,46.13915,41.03,8.1,50.8,57.03,34.33,87.376,NA,NA,NA,NA,NA,NA
STMT_14,-121.7312,46.13915,41.03,8.1,50.8,57.03,34.33,87.376,NA,NA,NA,NA,NA,NA
STPA_47,-121.3476,47.29279,26.6,4,46.75,65.35,31,80.41,NA,NA,NA,NA,NA,NA
STPA_48,-121.34806,47.28558,29.23,3.78,51.45,69.03,27.55,88.494,NA,NA,NA,NA,NA,NA
STPA_49,-121.35088,47.28775,31.75,3.65,53.8,67.45,29.1,92.536,NA,NA,NA,NA,NA,NA
SUCR_A,-111.3889194,35.86859167,16.23,20.75,2.25,57.43,21.25,3.87,193.5914917,16.56299973,9.340184212,33.44380188,11.07419586,123.1702957
SUCR_B,-111.4069556,35.38962778,46.63,21.08,5.08,46.8,31.9,8.7376,193.5914917,10.1667223,36.26559067,85.2694397,8.494932175,53.39480972
SUCR_C,-111.4268167,35.39481111,50.03,26.8,22.43,45.08,28.55,38.5796,193.5914917,10.1667223,36.26559067,85.2694397,8.494932175,53.39480972
SUCR_D,-111.4268167,35.39481111,50.03,26.8,22.43,45.08,28.55,38.5796,193.5914917,10.1667223,36.26559067,85.2694397,8.494932175,53.39480972
SUCR_E,-111.4587972,35.88181667,15.6,17.78,2.23,58.3,23.93,3.8356,193.5914917,16.56299973,9.340184212,33.44380188,11.07419586,123.1702957
SUCR_F,-111.4767194,35.438925,41.8,24.05,19.45,47.2,28.75,33.454,193.5914917,10.1667223,36.26559067,85.2694397,8.494932175,53.39480972
TALL_001,-87.43272387,32.97767948,18.43,27.63,5.1,44.33,28.15,8.772,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
TALL_002,-87.4288924,32.92216221,16.95,28.08,5.23,42.88,29.5,8.9956,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
TALL_003,-87.4153643,32.89351885,15.63,27.85,5.58,43.3,29.08,9.5976,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
TALL_004,-87.43261272,32.95787914,14.85,27.2,5,45.98,27.38,8.6,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
TALL_005,-87.39733888,32.89712265,19.35,27.98,4.15,42.98,28.93,7.138,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
TALL_006,-87.44612865,32.89883612,15.33,27.93,6.35,45.75,26.55,10.922,206.9999847,14.29995537,54.27410507,103.9856186,27.64960861,6.790700436
